FirstPeakMagnitude,RMSValue,Mean,Max,Variance,Energy,FirstPeakFrequency,TimeOfFlight,HumanLabel
6584.664898726325,15331.721138139499,2075.335222402136,443824.32903894444,230754656.77233067,1923744732304.0,229.18582284867406,0.009037900874635569,1
258580.01030661692,24705.796996517598,4636.843826756079,659752.658790709,588876084.5594119,4995320500428.001,59.423875855327466,0.008979591836734694,1
4370.58310480719,17326.97880434771,2308.6485924096123,522073.4390188789,294894336.16307986,2457034807676.0005,290.9593766448605,0.009096209912536443,1
3555.0706876401164,18826.07316281522,2919.2984990688433,802174.1073755999,345898727.0050061,2900581715507.9995,98.99523525752609,0.021807580174927114,1
6725.30929423794,23128.6064018541,3862.823922391295,687221.1510164016,520011025.4364882,4377887040607.9995,234.728896666982,0.009037900874635569,1
5211.605531326002,19499.91770975443,2841.163340264973,684331.887836292,372174581.561129,3111939734983.9995,48.90722054171381,0.022215743440233235,1
8920.207840017882,23880.699287247582,3672.608897899383,582240.6556794851,556799742.3310175,4667235342497.999,298.8543332889007,0.008979591836734694,1
5661.922508893785,31363.591014409674,6043.146476310635,871006.1170416803,947155221.9850136,8050394901355.999,292.86370584401897,0.00892128279883382,1
3933.2890571243747,24006.78091336054,3785.971990376543,777158.2269537494,561991945.910176,4716648136064.0,296.9833044521461,0.008979591836734694,1
8164.223721707592,28175.846389642447,5237.980701681363,741724.625990618,766441877.9415408,6497100169020.001,234.86514707189195,0.008979591836734694,1
249805.77197360294,25474.30735587781,4185.5952515149165,804207.1289712327,631421127.6522259,5310927703782.001,59.30549965179946,0.00892128279883382,1
3082.2728843115,16479.822034672492,2305.844943306653,652834.5155064997,266267613.39190415,2222647828666.0,588.3666065117677,0.009096209912536443,1
3004.4848380348967,18352.88499632066,2639.8674854904284,683650.4508123464,329859487.34722245,2756603524839.9995,229.67253176930595,0.009037900874635569,1
5331.676815581815,24085.204414807842,4288.484060852988,668367.1732764554,561705976.1628889,4747514434817.999,237.96765307029239,0.008979591836734694,1
6403.585300002149,27386.887316909364,4772.622575434472,822796.0717679029,727263670.6615441,6138340429104.001,237.4959270120561,0.00892128279883382,1
4275.733637854854,27896.0122378485,4870.400344545651,757916.7102573139,754466699.2580434,6368686489967.998,118.54251720238437,0.00892128279883382,1
4891.157906370214,24367.275163534505,4182.194975533831,677692.7994047933,576273344.0820253,4859365385359.999,237.01512929885365,0.008979591836734694,1
4943.958247660664,28863.70011049218,5642.799091429963,727325.1724063179,801272002.4821833,6818198298416.0,235.96192794485017,0.00892128279883382,1
50510.14188010944,23102.09411982835,3783.915364365947,679500.2119201921,519388737.23672277,4367856064272.0,58.77752043899405,0.008979591836734694,1
210652.3422419545,21401.979020641993,3638.4389118840595,650522.0793802703,444806468.28448796,3748637873904.0,59.280997289611655,0.008979591836734694,1
229602.37411866648,3686.283814851532,426.40861488313453,229602.37411866648,13406864.056789808,111209825568.00002,59.75027985368777,0.009037900874635569,1
3530.8407328394687,15401.48864767676,4268.552773242246,638294.4044898546,218985309.7865621,1941292697388.0002,121.87864910232082,0.012886297376093295,1
7227.131129717198,33210.04360001589,6056.157406388796,745281.1783796916,1066229953.3839984,9026190854568.002,300.49946012944116,0.00892128279883382,1
3666.466425334536,23611.23673687738,5067.068090609609,1195242.638097999,531815321.20999396,4562502254004.0,70.47582848580997,0.021341107871720118,1
9396.131426653892,14689.839818142946,1954.6867661200902,491594.26637060184,211970593.5290529,1766036767536.0002,236.24310219783686,0.009037900874635569,1
5898.069355955974,16350.938750346884,4040.870304083017,578848.4445331317,251024565.20317537,2188018572576.0,161.79174042077267,0.01294460641399417,1
4700.646089070596,10593.745109428884,4071.8118770347482,202069.51890312534,95647783.48158713,918469331670.0001,13.037893773400468,0.018542274052478134,1
4637.684131199377,14744.493057079444,1842.6899296312988,525635.7736230459,214004569.3334993,1779202217976.0002,228.25400406045566,0.009096209912536443,1
7314.611686564076,895.501903863999,348.58187444517864,34763.0,680414.3366323328,6562943232.0,191.88499195913346,0.009037900874635569,1
119323.39168872734,21157.91140547746,3188.224366862204,637960.5655416026,437492440.42857933,3663626647903.9995,57.080140636332104,0.009037900874635569,1
225301.07755418253,22401.669938112405,3912.518381789381,692015.4760129706,486527015.92828923,4107016134276.0005,59.00669678050011,0.009037900874635569,1
5919.995006000049,23298.151770616616,3562.0658623039512,634401.8104400161,530115562.7192951,4442306920584.0,176.24946788383315,0.009037900874635569,1
10260.158133017358,17207.725278263813,2434.3399138943328,625127.7102992077,290179798.43582034,2423329942920.0005,235.21231232924777,0.009096209912536443,1
7050.405527492693,18078.649929372965,4875.757642917903,465250.4010475846,303064570.6763449,2674838781471.9995,115.59040194645414,0.018600583090379007,1
4591.094814613405,20304.25997477296,4247.814945585827,689759.9251939497,394219041.31122476,3373960172040.0,299.521746438255,0.012886297376093295,1
3389.5623432956445,14826.900774627353,1957.4776833970823,638274.8698959486,216005267.69964758,1799145898176.0002,339.1591329361003,0.009154518950437318,1
5359.356299465694,16303.46863372816,4728.503129334383,483091.0812282324,243444347.64683294,2175332484393.9998,115.00496443436188,0.018542274052478134,1
6064.2893426227765,10074.119575715113,3985.14074901227,191117.96081312388,85606538.43636838,830576852687.9999,16.698520506341566,0.018542274052478134,1
207906.3234366203,18941.98409107271,3030.3975318330454,728777.5379849673,349615452.1055118,2936409062532.0,47.526471239613876,0.02239067055393586,1
11361.801260988566,26138.50008178855,5934.091050477077,1397087.4485698054,648007749.9303077,5591482190526.001,442.7058339998223,0.022448979591836737,1
4112.285385343155,23532.769433580834,4272.687516597516,714477.3892096033,535535378.599588,4532227485360.001,293.681514678523,0.009037900874635569,1
5320.676880279582,32055.580337790205,5498.322747870044,836815.8021172755,997328677.7527767,8409552928806.0,237.63289121448514,0.00892128279883382,1
22122.626112183705,17692.78396742819,3952.531023644759,663650.5001569478,297412103.02520967,2561875203375.999,150.44358708969713,0.012886297376093295,1
9531.481611669917,32492.852819763506,6527.026832705734,791255.0003654411,1013183405.0919528,8640548404057.999,237.05764156428293,0.00892128279883382,1
213063.073855065,31116.164473345,5731.929639380585,768631.5185814324,935360674.1414484,7923877219499.997,59.54518700605039,0.00892128279883382,1
138049.09966182974,36446.83110413688,7690.06921544224,852902.55485971,1269234332.9951868,10871392335813.996,118.4603386809269,0.00892128279883382,1
6459.098118911741,31901.781552334254,5803.332678901738,814660.0784612487,984044996.0308456,8329050484285.997,238.15335518371572,0.00892128279883382,1
4522.524235957846,31875.10912407288,6489.442273782712,736032.7645464791,973909720.6467962,8315128808399.999,297.58897082782283,0.00892128279883382,1
12037.677443594996,12386.231611460638,3894.839175915878,407933.86710473127,138248961.3264978,1255578915231.9998,160.24367475980378,0.01294460641399417,1
12018.324015383372,14167.290843302031,4115.396017560971,543516.4457652437,183775645.457353,1642628070599.9993,81.27139700906305,0.012886297376093295,1
19140.30198376026,18803.06872629199,4206.627019705831,570528.0324001138,335859682.6427406,2893497340614.0,81.57413578601262,0.01282798833819242,1
5852.35099094099,16863.32842915886,4220.998515545739,542553.9071039566,266555017.2414381,2327299185288.0005,378.5743233679666,0.012886297376093295,1
31708.773963805193,15432.109552202603,1969.181972497347,590467.3230671966,234272327.59037423,1949019642812.0,111.77168749338465,0.009154518950437318,1
202129.97375897338,18947.249486724188,3120.286248269324,549095.9175570646,349262076.84103143,2938041785309.999,58.31277257688547,0.009096209912536443,1
18688.856193835945,26042.414709282886,4229.4696764141745,664875.8814497121,660318950.1465669,5550449066078.0,712.1067715275927,0.008979591836734694,1
8905.187514029214,34737.043800319814,6303.996914301818,834811.3240798815,1166921834.8898106,9875323542887.998,238.4272835885739,0.00892128279883382,1
38520.09845019371,25012.84249158415,4640.654178869214,703863.2886200234,604106618.3009411,5120256497340.0,118.62469572384184,0.00892128279883382,1
5846.737409453571,20380.029581658284,3065.910672961886,502352.57335634547,405945797.4946852,3399188437451.999,475.0099973340443,0.008979591836734694,1
10511.600575445382,18106.866181438254,2564.4368985391234,542812.539430853,321282266.3059232,2683194806236.0005,238.10881972692587,0.009037900874635569,1
3203.6357947416004,18373.475765855383,5159.805836355115,620289.4692068535,310961015.44959074,2762792462304.0,57.87403052672545,0.018600583090379007,1
28738.14936205757,16503.417947390066,4764.651937020689,473512.3850248936,249660895.86528155,2229017187495.9995,33.65733760305427,0.018542274052478134,1
7594.054482425048,27535.297716304307,5949.922807679578,1610577.1992648714,722791038.9081677,6205048404744.0,161.84893671960018,0.02163265306122449,1
5132.3049421882815,982.5981501272181,341.9339958077823,61685.0,848580.2671443545,7901644835.999999,338.73588906757476,0.009037900874635569,1
11341.659176828682,18154.81660030779,4773.578825823863,763723.3461614422,306810310.98445743,2697424841631.9995,169.36411820579502,0.018542274052478134,1
8407.047886040209,17570.971298304365,5117.457478054599,550571.7053678763,282550661.3261388,2526720240882.0,116.94364261484296,0.018600583090379007,1
5082.131103785187,22344.957104850197,3460.0743100523264,759776.4256714986,487324993.7865111,4086247532015.9995,507.627132764596,0.008979591836734694,1
20935.575459646647,971.9890253725966,356.90012407333995,41772.0,817384.9668812047,7731937654.0,152.58830127781738,0.01294460641399417,1
8338.411730234002,19477.162290576383,3607.7972598503366,700382.7930727933,366343649.8252671,3104681019712.0005,221.38013196480938,0.017959183673469388,1
254183.39885726382,17600.63377087905,2350.0459657561587,555023.3228306253,304259593.0954413,2535258417974.0,58.465909090909086,0.009037900874635569,1
26379.876408135315,17456.00935103276,2346.1619081535473,815525.0049021473,299207786.7640724,2493765156000.0005,110.78750069163947,0.018542274052478134,1
68395.26972059316,1870.4463591881474,424.0582989840038,88671.0,3318744.141662989,28632293464.000004,207.8867963589044,0.009154518950437318,1
11554.87766189587,15346.190424004724,4471.41879284506,438519.4856932215,215511974.50880632,1927377507376.0,85.17533255499683,0.018600583090379007,1
66104.18798164249,17751.030532631907,4793.6234526619355,616801.5123039699,292120259.16451955,2578770911398.0,27.107089227638525,0.018542274052478134,1
49128.8519185203,16894.502889799707,4757.7211866561665,472165.61233331554,262788317.00349364,2335911881080.0,56.34926947503028,0.018542274052478134,1
4189.162432264991,17566.1043801432,4974.961479644283,598672.3852324251,283817781.3701415,2525320701002.0,56.86416675146705,0.018483965014577258,1
12694.723923317271,11467.622363380757,3603.098503385919,261248.7686062201,118524043.8440086,1076248072084.0,25.343085593841643,0.018658892128279883,1
37090.6458075398,22910.182510922372,5704.032247184559,928833.7125978257,492340478.80685186,4295588970604.0005,40.932021510507674,0.022215743440233235,1
230350.16354962863,19860.270204624212,4857.723803662117,611585.6714444737,370832852.0480188,3228017842003.9995,39.06517937024703,0.013760932944606414,1
106834.77462370001,20787.278301406066,2881.9521032921202,640800.2466708623,423805291.2544377,3536395926250.0,40.30325150841003,0.013527696793002914,1
249933.10384005227,18681.91120668094,4694.908433242358,588985.3857109407,326971641.13778055,2856328991040.0,38.81249425604265,0.013644314868804663,1
6703.452507077738,28575.72439123584,5450.090053592239,748871.4438639397,786868542.8916057,6682825448375.999,237.52331985254187,0.00892128279883382,1
7384.365220690173,13396.433865813484,1715.34381667703,546777.1148655608,176522035.91170228,1468736979588.0002,238.6527074733362,0.009154518950437318,1
9828.11661629469,16740.08761139104,4382.655290777909,627652.6230585846,261022865.8392642,2293406684011.9995,75.01898116817473,0.013644314868804663,1
9282.99130307688,15330.682619884941,4190.374229008095,536457.1628688473,217470593.41250703,1923484125377.9998,149.05287364964786,0.013644314868804663,1
206317.57796286317,19823.248013050266,4925.1894356660105,660324.383058687,368703670.80970514,3215994148064.0,27.83947900517399,0.018309037900874636,1
169285.94828515142,18242.408755757042,4778.908399853725,543401.6546175615,309947511.7179287,2723516345504.0,57.18529379819702,0.01836734693877551,1
5296.349772542194,21583.626150719607,4939.037385249008,754505.2085774358,441458827.52114,3812540279389.9995,110.77919661625103,0.024431486880466476,1
74122.10073790072,14153.393582849518,1875.6434152963873,453746.40058354154,196800511.68970126,1639407012471.9998,58.05754505351279,0.009096209912536443,1
31344.69128288536,23734.58035369968,4292.368108209795,672095.8564718224,544905880.5898502,4610295212570.0,59.074295241698984,0.009037900874635569,1
25699.84644629283,20483.088691875488,4623.888809657765,798719.2469717512,398176574.6351592,3433653852588.0,26.208055521061194,0.01790087463556851,1
5827.62123907175,18931.1990008872,4722.251805260194,607921.2604786681,336090633.49890935,2933066179282.0,166.03222046770432,0.012886297376093295,1
246425.92567438676,17034.974723065883,4754.84342423226,485347.91413339897,267581827.82652882,2374917937465.9995,40.6736270528965,0.012886297376093295,1
10465.302986442135,17306.224029312027,4711.684581215309,459426.0641293475,277305418.559875,2451152113009.9995,82.55148551638115,0.012886297376093295,1
65814.86873356419,18190.67010948904,4955.631981767877,494717.4335802893,306342190.6935375,2708089520399.9995,82.71268184693231,0.012886297376093295,1
4907.16135402755,19460.862353089706,4982.641701464883,492034.1413938765,353898445.2007274,3099486738296.0,289.4943864642631,0.012886297376093295,1
3844.3053107288083,19822.974956575825,4958.743549241572,516344.7995970507,368361198.5418872,3215905550880.0,248.3940632422606,0.012886297376093295,1
20764.42521130741,20441.774594619317,5327.452831209325,570866.6139161,389484394.90846354,3419816559955.9995,81.74541843896684,0.01294460641399417,1
3458.211090769688,19152.80989146277,4962.813006734057,579626.3028723274,342200613.7987054,3002137757228.0,288.86382434769524,0.012886297376093295,1
11092.331303139596,18741.812569161128,4886.137062130986,457996.2292645703,327381202.98763597,2874675326082.0,123.21563043218639,0.012886297376093295,1
92022.70545822449,21265.42454841521,5479.461489012425,498521.8945683374,422193783.0147699,3700954413539.9995,41.14773390745876,0.012886297376093295,1
